"ndc","type","detail","Created_date"
"2671","onkz","Cochem","2018-03-08T12:14:34.847Z"
"2672","onkz","Treis-Karden","2018-03-08T12:14:34.847Z"
"2673","onkz","Ellenz-Poltersdorf","2018-03-08T12:14:34.847Z"
"2674","onkz","Bad Bertrich","2018-03-08T12:14:34.847Z"
"2675","onkz","Ediger-Eller","2018-03-08T12:14:34.847Z"
"2676","onkz","Ulmen","2018-03-08T12:14:34.847Z"
"2677","onkz","Lutzerath","2018-03-08T12:14:34.847Z"
"2678","onkz","Büchel b Cochem","2018-03-08T12:14:34.847Z"
"2680","onkz","Mündersbach","2018-03-08T12:14:34.847Z"
"2681","onkz","Altenkirchen Westerwald","2018-03-08T12:14:34.847Z"
"2682","onkz","Hamm Sieg","2018-03-08T12:14:34.847Z"
"2683","onkz","Asbach Westerw","2018-03-08T12:14:34.847Z"
"2684","onkz","Puderbach Westerw","2018-03-08T12:14:34.847Z"
"2685","onkz","Flammersfeld","2018-03-08T12:14:34.847Z"
"2686","onkz","Weyerbusch","2018-03-08T12:14:34.847Z"
"2687","onkz","Horhausen Westerwald","2018-03-08T12:14:34.847Z"
"2688","onkz","Kroppach","2018-03-08T12:14:34.847Z"
"2689","onkz","Dierdorf","2018-03-08T12:14:34.847Z"
"2691","onkz","Adenau","2018-03-08T12:14:34.847Z"
"2692","onkz","Kelberg","2018-03-08T12:14:34.847Z"
"2693","onkz","Antweiler","2018-03-08T12:14:34.847Z"
"2694","onkz","Wershofen","2018-03-08T12:14:34.847Z"
"2695","onkz","Insul","2018-03-08T12:14:34.847Z"
"2696","onkz","Nohn Eifel","2018-03-08T12:14:34.847Z"
"2697","onkz","Blankenheim-Ahrhütte","2018-03-08T12:14:34.847Z"
"271","onkz","Siegen","2018-03-08T12:14:34.847Z"
"2721","onkz","Lennestadt","2018-03-08T12:14:34.847Z"
"2722","onkz","Attendorn","2018-03-08T12:14:34.847Z"
"2723","onkz","Kirchhundem","2018-03-08T12:14:34.847Z"
"2724","onkz","Finnentrop-Serkenrode","2018-03-08T12:14:34.847Z"
"2725","onkz","Lennestadt-Oedingen","2018-03-08T12:14:34.847Z"
"2732","onkz","Kreuztal","2018-03-08T12:14:34.847Z"
"2733","onkz","Hilchenbach","2018-03-08T12:14:34.847Z"
"2734","onkz","Freudenberg Westf","2018-03-08T12:14:34.847Z"
"2735","onkz","Neunkirchen Siegerl","2018-03-08T12:14:34.847Z"
"2736","onkz","Burbach Siegerl","2018-03-08T12:14:34.847Z"
"2737","onkz","Netphen-Deuz","2018-03-08T12:14:34.847Z"
"2738","onkz","Netphen","2018-03-08T12:14:34.847Z"
"2739","onkz","Wilnsdorf","2018-03-08T12:14:34.847Z"
"2741","onkz","Betzdorf","2018-03-08T12:14:34.847Z"
"2742","onkz","Wissen","2018-03-08T12:14:34.847Z"
"2743","onkz","Daaden","2018-03-08T12:14:34.847Z"
"2744","onkz","Herdorf","2018-03-08T12:14:34.847Z"
"2745","onkz","Brachbach Sieg","2018-03-08T12:14:34.847Z"
"2747","onkz","Molzhain","2018-03-08T12:14:34.847Z"
"2750","onkz","Diedenshausen","2018-03-08T12:14:34.847Z"
"2751","onkz","Bad Berleburg","2018-03-08T12:14:34.847Z"
"2752","onkz","Bad Laasphe","2018-03-08T12:14:34.847Z"
"2753","onkz","Erndtebrück","2018-03-08T12:14:34.847Z"
"2754","onkz","Bad Laasphe-Feudingen","2018-03-08T12:14:34.847Z"
"2755","onkz","Bad Berleburg-Schwarzenau","2018-03-08T12:14:34.847Z"
"2758","onkz","Bad Berleburg-Girkhausen","2018-03-08T12:14:34.847Z"
"2759","onkz","Bad Berleburg-Aue","2018-03-08T12:14:34.847Z"
"2761","onkz","Olpe Biggesee","2018-03-08T12:14:34.847Z"
"2762","onkz","Wenden Südsauerland","2018-03-08T12:14:34.847Z"
"2763","onkz","Drolshagen-Bleche","2018-03-08T12:14:34.847Z"
"2764","onkz","Welschen Ennest","2018-03-08T12:14:34.847Z"
"2770","onkz","Eschenburg","2018-03-08T12:14:34.847Z"
"2771","onkz","Dillenburg","2018-03-08T12:14:34.847Z"
"2772","onkz","Herborn Hess","2018-03-08T12:14:34.847Z"
"2773","onkz","Haiger","2018-03-08T12:14:34.847Z"
"2774","onkz","Dietzhölztal","2018-03-08T12:14:34.847Z"
"2775","onkz","Driedorf","2018-03-08T12:14:34.847Z"
"2776","onkz","Bad Endbach-Hartenrod","2018-03-08T12:14:34.847Z"
"2777","onkz","Breitscheid Hess","2018-03-08T12:14:34.847Z"
"2778","onkz","Siegbach","2018-03-08T12:14:34.847Z"
"2779","onkz","Greifenstein-Beilstein","2018-03-08T12:14:34.847Z"
"2801","onkz","Xanten","2018-03-08T12:14:34.847Z"
"2802","onkz","Alpen","2018-03-08T12:14:34.847Z"
"2803","onkz","Wesel-Büderich","2018-03-08T12:14:34.847Z"
"2804","onkz","Xanten-Marienbaum","2018-03-08T12:14:34.847Z"
"281","onkz","Wesel","2018-03-08T12:14:34.847Z"
"2821","onkz","Kleve Niederrhein","2018-03-08T12:14:34.847Z"
"2822","onkz","Emmerich","2018-03-08T12:14:34.847Z"
"2823","onkz","Goch","2018-03-08T12:14:34.847Z"
"2824","onkz","Kalkar","2018-03-08T12:14:34.847Z"
"2825","onkz","Uedem","2018-03-08T12:14:34.847Z"
"2826","onkz","Kranenburg Niederrhein","2018-03-08T12:14:34.847Z"
"2827","onkz","Goch-Hassum","2018-03-08T12:14:34.847Z"
"2828","onkz","Emmerich-Elten","2018-03-08T12:14:34.847Z"
"2831","onkz","Geldern","2018-03-08T12:14:34.847Z"
"2832","onkz","Kevelaer","2018-03-08T12:14:34.847Z"
"2833","onkz","Kerken","2018-03-08T12:14:34.847Z"
"2834","onkz","Straelen","2018-03-08T12:14:34.847Z"
"2835","onkz","Issum","2018-03-08T12:14:34.847Z"
"2836","onkz","Wachtendonk","2018-03-08T12:14:34.847Z"
"2837","onkz","Weeze","2018-03-08T12:14:34.847Z"
"2838","onkz","Sonsbeck","2018-03-08T12:14:34.847Z"
"2839","onkz","Straelen-Herongen","2018-03-08T12:14:34.847Z"
"2841","onkz","Moers","2018-03-08T12:14:34.847Z"
"2842","onkz","Kamp-Lintfort","2018-03-08T12:14:34.847Z"
"2843","onkz","Rheinberg","2018-03-08T12:14:34.847Z"
"2844","onkz","Rheinberg-Orsoy","2018-03-08T12:14:34.847Z"
"2845","onkz","Neukirchen-Vluyn","2018-03-08T12:14:34.847Z"
"2850","onkz","Rees-Haldern","2018-03-08T12:14:34.847Z"
"2851","onkz","Rees","2018-03-08T12:14:34.847Z"
"2852","onkz","Hamminkeln","2018-03-08T12:14:34.847Z"
"2853","onkz","Schermbeck","2018-03-08T12:14:34.847Z"
"2855","onkz","Voerde Niederrhein","2018-03-08T12:14:34.847Z"
"2856","onkz","Hamminkeln-Brünen","2018-03-08T12:14:34.847Z"
"2857","onkz","Rees-Mehr","2018-03-08T12:14:34.847Z"
"2858","onkz","Hünxe","2018-03-08T12:14:34.847Z"
"2859","onkz","Wesel-Bislich","2018-03-08T12:14:34.847Z"
"2861","onkz","Borken Westf","2018-03-08T12:14:34.847Z"
"2862","onkz","Südlohn","2018-03-08T12:14:34.847Z"
"2863","onkz","Velen","2018-03-08T12:14:34.847Z"
"2864","onkz","Reken","2018-03-08T12:14:34.847Z"
"2865","onkz","Raesfeld","2018-03-08T12:14:34.847Z"
"2866","onkz","Dorsten-Rhade","2018-03-08T12:14:34.847Z"
"2867","onkz","Heiden Kr Borken","2018-03-08T12:14:34.847Z"
"2871","onkz","Bocholt","2018-03-08T12:14:34.847Z"
"2872","onkz","Rhede Westf","2018-03-08T12:14:34.847Z"
"2873","onkz","Isselburg-Werth","2018-03-08T12:14:34.847Z"
"2874","onkz","Isselburg","2018-03-08T12:14:34.847Z"
"2902","onkz","Warstein","2018-03-08T12:14:34.847Z"
"2903","onkz","Meschede-Freienohl","2018-03-08T12:14:34.847Z"
"2904","onkz","Bestwig","2018-03-08T12:14:34.847Z"
"2905","onkz","Bestwig-Ramsbeck","2018-03-08T12:14:34.847Z"
"291","onkz","Meschede","2018-03-08T12:14:34.847Z"
"2921","onkz","Soest","2018-03-08T12:14:34.847Z"
"2922","onkz","Werl","2018-03-08T12:14:34.847Z"
"2923","onkz","Lippetal-Herzfeld","2018-03-08T12:14:34.847Z"
"2924","onkz","Möhnesee","2018-03-08T12:14:34.847Z"
"2925","onkz","Warstein-Allagen","2018-03-08T12:14:34.847Z"
"2927","onkz","Neuengeseke","2018-03-08T12:14:34.847Z"
"2928","onkz","Soest-Ostönnen","2018-03-08T12:14:34.847Z"
"2931","onkz","Arnsberg","2018-03-08T12:14:34.847Z"
"2932","onkz","Neheim-Hüsten","2018-03-08T12:14:34.847Z"
"2933","onkz","Sundern Sauerland","2018-03-08T12:14:34.847Z"
"2934","onkz","Sundern-Altenhellefeld","2018-03-08T12:14:34.847Z"
"2935","onkz","Sundern-Hachen","2018-03-08T12:14:34.847Z"
"2937","onkz","Arnsberg-Oeventrop","2018-03-08T12:14:34.847Z"
"2938","onkz","Ense","2018-03-08T12:14:34.847Z"
"2941","onkz","Lippstadt","2018-03-08T12:14:34.847Z"
"2942","onkz","Geseke","2018-03-08T12:14:34.847Z"
"2943","onkz","Erwitte","2018-03-08T12:14:34.847Z"
"2944","onkz","Rietberg-Mastholte","2018-03-08T12:14:34.847Z"
"2945","onkz","Lippstadt-Benninghausen","2018-03-08T12:14:34.847Z"
"2947","onkz","Anröchte","2018-03-08T12:14:34.847Z"
"2948","onkz","Lippstadt-Rebbeke","2018-03-08T12:14:34.847Z"
"2951","onkz","Büren","2018-03-08T12:14:34.847Z"
"2952","onkz","Rüthen","2018-03-08T12:14:34.847Z"
"2953","onkz","Wünnenberg","2018-03-08T12:14:34.847Z"
"2954","onkz","Rüthen-Oestereiden","2018-03-08T12:14:34.847Z"
"2955","onkz","Büren-Wewelsburg","2018-03-08T12:14:34.847Z"
"2957","onkz","Wünnenberg-Haaren","2018-03-08T12:14:34.847Z"
"2958","onkz","Büren-Harth","2018-03-08T12:14:34.847Z"
"2961","onkz","Brilon","2018-03-08T12:14:34.847Z"
"2962","onkz","Olsberg","2018-03-08T12:14:34.847Z"
"2963","onkz","Brilon-Messinghausen","2018-03-08T12:14:34.847Z"
"2964","onkz","Brilon-Alme","2018-03-08T12:14:34.847Z"
"2971","onkz","Schmallenberg-Dorlar","2018-03-08T12:14:34.847Z"
"2972","onkz","Schmallenberg","2018-03-08T12:14:34.847Z"
"2973","onkz","Eslohe Sauerland","2018-03-08T12:14:34.847Z"
"2974","onkz","Schmallenberg-Fredeburg","2018-03-08T12:14:34.847Z"
"2975","onkz","Schmallenberg-Oberkirchen","2018-03-08T12:14:34.847Z"
"2977","onkz","Schmallenberg-Bödefeld","2018-03-08T12:14:34.847Z"
"2981","onkz","Winterberg Westf","2018-03-08T12:14:34.847Z"
"2982","onkz","Medebach","2018-03-08T12:14:34.847Z"
"2983","onkz","Winterberg-Siedlinghausen","2018-03-08T12:14:34.847Z"
"2984","onkz","Hallenberg","2018-03-08T12:14:34.847Z"
"2985","onkz","Winterberg-Niedersfeld","2018-03-08T12:14:34.847Z"
"2991","onkz","Marsberg-Bredelar","2018-03-08T12:14:34.847Z"
"2992","onkz","Marsberg","2018-03-08T12:14:34.847Z"
"2993","onkz","Marsberg-Canstein","2018-03-08T12:14:34.847Z"
"2994","onkz","Marsberg-Westheim","2018-03-08T12:14:34.847Z"
"30","onkz","Berlin","2018-03-08T12:14:34.847Z"
"3301","onkz","Oranienburg","2018-03-08T12:14:34.847Z"
"3302","onkz","Hennigsdorf","2018-03-08T12:14:34.847Z"
"3303","onkz","Birkenwerder","2018-03-08T12:14:34.847Z"
"3304","onkz","Velten","2018-03-08T12:14:34.847Z"
"33051","onkz","Nassenheide","2018-03-08T12:14:34.847Z"
"33052","onkz","Leegebruch","onkz","0,"2018-03-08T12:14:34.847Z"
"33053","onkz","Zehlendorf Kr Oberhavel","2018-03-08T12:14:34.847Z"
"33054","onkz","Liebenwalde","2018-03-08T12:14:34.847Z"
"33055","onkz","Kremmen","2018-03-08T12:14:34.847Z"
"33056","onkz","Mühlenbeck Kr Oberhavel","2018-03-08T12:14:34.847Z"
"3306","onkz","Gransee","2018-03-08T12:14:34.847Z"
"3307","onkz","Zehdenick","2018-03-08T12:14:34.847Z"
"33080","onkz","Marienthal Kr Oberhavel","2018-03-08T12:14:34.847Z"
"33082","onkz","Menz Kr Oberhavel","2018-03-08T12:14:34.847Z"
"33083","onkz","Schulzendorf Kr Oberhavel","2018-03-08T12:14:34.847Z"
"33084","onkz","Gutengermendorf","2018-03-08T12:14:34.847Z"
"33085","onkz","Seilershof","2018-03-08T12:14:34.847Z"
"33086","onkz","Grieben Kr Oberhavel","2018-03-08T12:14:34.847Z"
"33087","onkz","Bredereiche","2018-03-08T12:14:34.847Z"
"33088","onkz","Falkenthal","2018-03-08T12:14:34.847Z"
"33089","onkz","Himmelpfort","2018-03-08T12:14:34.847Z"
"33093","onkz","Fürstenberg Havel","2018-03-08T12:14:34.847Z"
"33094","onkz","Löwenberg","2018-03-08T12:14:34.847Z"
"331","onkz","Potsdam","2018-03-08T12:14:34.847Z"
"33200","onkz","Bergholz-Rehbrücke","2018-03-08T12:14:34.847Z"
"33201","onkz","Gross Glienicke","2018-03-08T12:14:34.847Z"
"33202","onkz","Töplitz","2018-03-08T12:14:34.847Z"
"33203","onkz","Kleinmachnow","2018-03-08T12:14:34.847Z"
"33204","onkz","Beelitz Mark","2018-03-08T12:14:34.847Z"
"33205","onkz","Michendorf","2018-03-08T12:14:34.847Z"
"33206","onkz","Fichtenwalde","2018-03-08T12:14:34.847Z"
"33207","onkz","Gross Kreutz","2018-03-08T12:14:34.847Z"
"33208","onkz","Fahrland","2018-03-08T12:14:34.847Z"
"33209","onkz","Caputh","2018-03-08T12:14:34.847Z"
"3321","onkz","Nauen Brandenb","2018-03-08T12:14:34.847Z"
"3322","onkz","Falkensee","2018-03-08T12:14:34.847Z"
"33230","onkz","Börnicke Kr Havelland","2018-03-08T12:14:34.847Z"
"33231","onkz","Pausin","2018-03-08T12:14:34.847Z"
"33232","onkz","Brieselang","2018-03-08T12:14:34.847Z"
"33233","onkz","Ketzin","2018-03-08T12:14:34.847Z"
"33234","onkz","Wustermark","2018-03-08T12:14:34.847Z"
"33235","onkz","Friesack","2018-03-08T12:14:34.847Z"
"33237","onkz","Paulinenaue","2018-03-08T12:14:34.847Z"
"33238","onkz","Senzke","2018-03-08T12:14:34.847Z"
"33239","onkz","Gross Behnitz","2018-03-08T12:14:34.847Z"
"3327","onkz","Werder Havel","2018-03-08T12:14:34.847Z"
"3328","onkz","Teltow","2018-03-08T12:14:34.847Z"
"3329","onkz","Stahnsdorf","2018-03-08T12:14:34.847Z"
"3331","onkz","Angermünde","2018-03-08T12:14:34.847Z"
"3332","onkz","Schwedt/Oder","2018-03-08T12:14:34.847Z"
"33331","onkz","Casekow","2018-03-08T12:14:34.847Z"
"33332","onkz","Gartz Oder","2018-03-08T12:14:34.847Z"
"33333","onkz","Tantow","2018-03-08T12:14:34.847Z"
"33334","onkz","Greiffenberg","2018-03-08T12:14:34.847Z"
"33335","onkz","Pinnow Kr Uckermark","2018-03-08T12:14:34.847Z"
"33336","onkz","Passow Kr Uckermark","2018-03-08T12:14:34.847Z"
"33337","onkz","Altkünkendorf","2018-03-08T12:14:34.847Z"
"33338","onkz","Stolpe/Oder","2018-03-08T12:14:34.847Z"
"3334","onkz","Eberswalde","2018-03-08T12:14:34.847Z"
"3335","onkz","Finowfurt","2018-03-08T12:14:34.847Z"
"33361","onkz","Joachimsthal","2018-03-08T12:14:34.847Z"
"33362","onkz","Liepe Kr Barnim","2018-03-08T12:14:34.847Z"
"33363","onkz","Altenhof Kr Barnim","2018-03-08T12:14:34.847Z"
"33364","onkz","Gross Ziethen Kr Barnim","2018-03-08T12:14:34.847Z"
"33365","onkz","Lüdersdorf Kr Barnim","2018-03-08T12:14:34.847Z"
"33366","onkz","Chorin","2018-03-08T12:14:34.847Z"
"33367","onkz","Friedrichswalde Brandenb","2018-03-08T12:14:34.847Z"
"33368","onkz","Hohensaaten","2018-03-08T12:14:34.847Z"
"33369","onkz","Oderberg","2018-03-08T12:14:34.847Z"
"3337","onkz","Biesenthal Brandenb","2018-03-08T12:14:34.847Z"
"3338","onkz","Bernau Brandenb","2018-03-08T12:14:34.847Z"
"33393","onkz","Gross Schönebeck Kr Barnim","2018-03-08T12:14:34.847Z"
"33394","onkz","Blumberg Kr Barnim","2018-03-08T12:14:34.847Z"
"33395","onkz","Zerpenschleuse","2018-03-08T12:14:34.847Z"
"33396","onkz","Klosterfelde","2018-03-08T12:14:34.847Z"
"33397","onkz","Wandlitz","2018-03-08T12:14:34.847Z"
"33398","onkz","Werneuchen","2018-03-08T12:14:34.847Z"
"3341","onkz","Strausberg","2018-03-08T12:14:34.847Z"
"3342","onkz","Neuenhagen b Berlin","2018-03-08T12:14:34.847Z"
"33432","onkz","Müncheberg","2018-03-08T12:14:34.847Z"
"33433","onkz","Buckow Märk Schweiz","2018-03-08T12:14:34.847Z"
"33434","onkz","Herzfelde b Strausberg","2018-03-08T12:14:34.847Z"
"33435","onkz","Rehfelde","2018-03-08T12:14:34.847Z"
"33436","onkz","Prötzel","2018-03-08T12:14:34.847Z"
"33437","onkz","Reichenberg b Strausberg","2018-03-08T12:14:34.847Z"
"33438","onkz","Altlandsberg","2018-03-08T12:14:34.847Z"
"33439","onkz","Fredersdorf-Vogelsdorf","2018-03-08T12:14:34.847Z"
"3344","onkz","Bad Freienwalde","2018-03-08T12:14:34.847Z"
"33451","onkz","Heckelberg","2018-03-08T12:14:34.847Z"
"33452","onkz","Neulewin","2018-03-08T12:14:34.847Z"
"33454","onkz","Wölsickendorf/Wollenberg","2018-03-08T12:14:34.847Z"
"33456","onkz","Wriezen","2018-03-08T12:14:34.847Z"
"33457","onkz","Altreetz","2018-03-08T12:14:34.847Z"
"33458","onkz","Falkenberg Mark","2018-03-08T12:14:34.847Z"
"3346","onkz","Seelow","2018-03-08T12:14:34.847Z"
"33470","onkz","Lietzen","2018-03-08T12:14:34.847Z"
"33472","onkz","Golzow b Seelow","2018-03-08T12:14:34.847Z"
"33473","onkz","Zechin","2018-03-08T12:14:34.847Z"
"33474","onkz","Neutrebbin","2018-03-08T12:14:34.847Z"
"33475","onkz","Letschin","2018-03-08T12:14:34.847Z"
"33476","onkz","Neuhardenberg","2018-03-08T12:14:34.847Z"
"33477","onkz","Trebnitz b Müncheberg","2018-03-08T12:14:34.847Z"
"33478","onkz","Gross Neuendorf","2018-03-08T12:14:34.847Z"
"33479","onkz","Küstrin-Kietz","2018-03-08T12:14:34.847Z"
"335","onkz","Frankfurt (Oder)","2018-03-08T12:14:34.847Z"
"33601","onkz","Podelzig","2018-03-08T12:14:34.847Z"
"33602","onkz","Alt Zeschdorf","2018-03-08T12:14:34.847Z"
"33603","onkz","Falkenhagen b Seelow","2018-03-08T12:14:34.847Z"
"33604","onkz","Lebus","2018-03-08T12:14:34.847Z"
"33605","onkz","Boossen","2018-03-08T12:14:34.847Z"
"33606","onkz","Müllrose","2018-03-08T12:14:34.847Z"
"33607","onkz","Briesen Mark","2018-03-08T12:14:34.847Z"
"33608","onkz","Jacobsdorf Mark","2018-03-08T12:14:34.847Z"
"33609","onkz","Brieskow-Finkenheerd","2018-03-08T12:14:34.847Z"
"3361","onkz","Fürstenwalde Spree","2018-03-08T12:14:34.847Z"
"3362","onkz","Erkner","2018-03-08T12:14:34.847Z"
"33631","onkz","Bad Saarow-Pieskow","2018-03-08T12:14:34.847Z"
"33632","onkz","Hangelsberg","2018-03-08T12:14:34.847Z"
"33633","onkz","Spreenhagen","2018-03-08T12:14:34.847Z"
"33634","onkz","Berkenbrück Kr Oder-Spree","2018-03-08T12:14:34.847Z"
"33635","onkz","Arensdorf Kr Oder-Spree","2018-03-08T12:14:34.847Z"
"33636","onkz","Steinhöfel Kr Oder-Spree","2018-03-08T12:14:34.847Z"
"33637","onkz","Beerfelde","2018-03-08T12:14:34.847Z"
"33638","onkz","Rüdersdorf b Berlin","2018-03-08T12:14:34.847Z"
"3364","onkz","Eisenhüttenstadt","2018-03-08T12:14:34.847Z"
"33652","onkz","Neuzelle","2018-03-08T12:14:34.847Z"
"33653","onkz","Ziltendorf","2018-03-08T12:14:34.847Z"
"33654","onkz","Fünfeichen","2018-03-08T12:14:34.847Z"
"33655","onkz","Grunow Kr Oder-Spree","2018-03-08T12:14:34.847Z"
"33656","onkz","Bahro","2018-03-08T12:14:34.847Z"
"33657","onkz","Steinsdorf Brandenb","2018-03-08T12:14:34.847Z"
"3366","onkz","Beeskow","2018-03-08T12:14:34.847Z"
"33671","onkz","Lieberose","2018-03-08T12:14:34.847Z"
"33672","onkz","Pfaffendorfb Beeskow","2018-03-08T12:14:34.847Z"
"33673","onkz","Weichensdorf","2018-03-08T12:14:34.847Z"
"33674","onkz","Trebatsch","2018-03-08T12:14:34.847Z"
"33675","onkz","Tauche","2018-03-08T12:14:34.847Z"
"33676","onkz","Friedland b Beeskow","2018-03-08T12:14:34.847Z"
"33677","onkz","Glienicke b Beeskow","2018-03-08T12:14:34.847Z"
"33678","onkz","Storkow Mark","2018-03-08T12:14:34.847Z"
"33679","onkz","Wendisch Rietz","2018-03-08T12:14:34.847Z"
"33701","onkz","Grossbeeren","2018-03-08T12:14:34.847Z"
"33702","onkz","Wünsdorf","2018-03-08T12:14:34.847Z"
"33703","onkz","Sperenberg","2018-03-08T12:14:34.847Z"
"33704","onkz","Baruth Mark","2018-03-08T12:14:34.847Z"
"33708","onkz","Rangsdorf","2018-03-08T12:14:34.847Z"
"3371","onkz","Luckenwalde","2018-03-08T12:14:34.847Z"
"3372","onkz","Jüterbog","2018-03-08T12:14:34.847Z"
"33731","onkz","Trebbin","2018-03-08T12:14:34.847Z"
"33732","onkz","Hennickendorf b Luckenwalde","2018-03-08T12:14:34.847Z"
"33733","onkz","Stülpe","2018-03-08T12:14:34.847Z"
"33734","onkz","Felgentreu","2018-03-08T12:14:34.847Z"
"33741","onkz","Niedergörsdorf","2018-03-08T12:14:34.847Z"
"33742","onkz","Oehna Brandenb","2018-03-08T12:14:34.847Z"
"33743","onkz","Blönsdorf","2018-03-08T12:14:34.847Z"
"33744","onkz","Hohenseefeld","2018-03-08T12:14:34.847Z"
"33745","onkz","Petkus","2018-03-08T12:14:34.847Z"
"33746","onkz","Werbig b Jüterbog","2018-03-08T12:14:34.847Z"
"33747","onkz","Marzahna","2018-03-08T12:14:34.847Z"
"33748","onkz","Treuenbrietzen","2018-03-08T12:14:34.847Z"
"3375","onkz","Königs Wusterhausen","2018-03-08T12:14:34.847Z"
"33760","onkz","Münchehofe Kr Dahme-Spreewald","2018-03-08T12:14:34.847Z"
"33762","onkz","Zeuthen","2018-03-08T12:14:34.847Z"
"33763","onkz","Bestensee","2018-03-08T12:14:34.847Z"
"33764","onkz","Mittenwalde Mark","2018-03-08T12:14:34.847Z"
"33765","onkz","Märkisch Buchholz","2018-03-08T12:14:34.847Z"
"33766","onkz","Teupitz","2018-03-08T12:14:34.847Z"
"33767","onkz","Friedersdorf b Berlin","2018-03-08T12:14:34.847Z"
"33768","onkz","Prieros","2018-03-08T12:14:34.847Z"
"33769","onkz","Töpchin","2018-03-08T12:14:34.847Z"
"3377","onkz","Zossen Brandenb","2018-03-08T12:14:34.847Z"
"3378","onkz","Ludwigsfelde","2018-03-08T12:14:34.847Z"
"3379","onkz","Mahlow","2018-03-08T12:14:34.847Z"
"3381","onkz","Brandenburg an der Havel","2018-03-08T12:14:34.847Z"
"3382","onkz","Lehnin","2018-03-08T12:14:34.847Z"
"33830","onkz","Ziesar","2018-03-08T12:14:34.847Z"
"33831","onkz","Weseram","2018-03-08T12:14:34.847Z"
"33832","onkz","Rogäsen","2018-03-08T12:14:34.847Z"
"33833","onkz","Wollin b Brandenburg","2018-03-08T12:14:34.847Z"
"33834","onkz","Pritzerbe","2018-03-08T12:14:34.847Z"
"33835","onkz","Golzow b Brandenburg","2018-03-08T12:14:34.847Z"
"33836","onkz","Butzow b Brandenburg","2018-03-08T12:14:34.847Z"
"33837","onkz","Brielow","2018-03-08T12:14:34.847Z"
"33838","onkz","Päwesin","2018-03-08T12:14:34.847Z"
"33839","onkz","Wusterwitz","2018-03-08T12:14:34.847Z"
"33841","onkz","Belzig","2018-03-08T12:14:34.847Z"
"33843","onkz","Niemegk","2018-03-08T12:14:34.847Z"
"33844","onkz","Brück Brandenb","2018-03-08T12:14:34.847Z"
"33845","onkz","Borkheide","2018-03-08T12:14:34.847Z"
"33846","onkz","Dippmannsdorf","2018-03-08T12:14:34.847Z"
"33847","onkz","Görzke","2018-03-08T12:14:34.847Z"
"33848","onkz","Raben","2018-03-08T12:14:34.847Z"
"33849","onkz","Wiesenburg Mark","2018-03-08T12:14:34.847Z"
"3385","onkz","Rathenow","2018-03-08T12:14:34.847Z"
"3386","onkz","Premnitz","2018-03-08T12:14:34.847Z"
"33870","onkz","Zollchow b Rathenow","2018-03-08T12:14:34.847Z"
"33872","onkz","Hohennauen","2018-03-08T12:14:34.847Z"
"33873","onkz","Grosswudicke","2018-03-08T12:14:34.847Z"
"33874","onkz","Stechow Brandenb","2018-03-08T12:14:34.847Z"
"33875","onkz","Rhinow","2018-03-08T12:14:34.847Z"
"33876","onkz","Buschow","2018-03-08T12:14:34.847Z"
"33877","onkz","Nitzahn","2018-03-08T12:14:34.847Z"
"33878","onkz","Nennhausen","2018-03-08T12:14:34.847Z"
"3391","onkz","Neuruppin","2018-03-08T12:14:34.847Z"
"33920","onkz","Walsleben b Neuruppin","2018-03-08T12:14:34.847Z"
"33921","onkz","Zechlinerhütte","2018-03-08T12:14:34.847Z"
"33922","onkz","Karwesee","2018-03-08T12:14:34.847Z"
"33923","onkz","Flecken Zechlin","2018-03-08T12:14:34.847Z"
"33924","onkz","Rägelin","2018-03-08T12:14:34.847Z"
"33925","onkz","Wustrau-Altfriesack","2018-03-08T12:14:34.847Z"
"33926","onkz","Herzberg Mark","2018-03-08T12:14:34.847Z"
"33927","onkz","Linum","onkz","0,"2018-03-08T12:14:34.847Z"
"33928","onkz","Wildberg Brandenb","2018-03-08T12:14:34.847Z"
"33929","onkz","Gühlen-Glienicke","2018-03-08T12:14:34.847Z"
"33931","onkz","Rheinsberg Mark","2018-03-08T12:14:34.847Z"
"33932","onkz","Fehrbellin","2018-03-08T12:14:34.847Z"
"33933","onkz","Lindow Mark","2018-03-08T12:14:34.847Z"
"3394","onkz","Wittstock Dosse","2018-03-08T12:14:34.847Z"
"3395","onkz","Pritzwalk","2018-03-08T12:14:34.847Z"
"33962","onkz","Heiligengrabe","2018-03-08T12:14:34.847Z"
"33963","onkz","Wulfersdorf b Wittstock","2018-03-08T12:14:34.847Z"
"33964","onkz","Fretzdorf","2018-03-08T12:14:34.847Z"
"33965","onkz","Herzsprung b Wittstock","2018-03-08T12:14:34.847Z"
"33966","onkz","Dranse","2018-03-08T12:14:34.847Z"
"33967","onkz","Freyenstein","2018-03-08T12:14:34.847Z"
"33968","onkz","Meyenburg Kr Prignitz","2018-03-08T12:14:34.847Z"
